Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT3G06270	AT3G06270	Chr3	+	1896137	1898034	13.956594	8.301217	14.528866
AT3G06250	AT3G06250	Chr3	-	1888836	1892775	14.953897	8.894402	15.567061
AT3G06300	AT3G06300	Chr3	+	1907582	1909804	17.245176	10.257226	17.952291
AT3G06290	AT3G06290	Chr3	-	1899042	1907297	11.426105	6.796111	11.894617
AT3G06310	AT3G06310	Chr3	-	1912805	1914408	54.656082	48.915417	85.612206
AT3G06320	AT3G06320	Chr3	+	1914511	1915318	12.045395	7.164458	12.539301
AT3G06335	AT3G06335	Chr3	-	1920033	1920104	0.231481	0.137682	0.240973
AT3G06330	AT3G06330	Chr3	+	1917240	1919925	11.689171	7.722538	13.516057
AT3G06340	AT3G06340	Chr3	-	1920207	1923738	0.043249	0.028522	0.049919
AT3G06360	AT3G06360	Chr3	+	1928902	1929446	0.922936	0.548951	0.960780
AT3G06370	AT3G06370	Chr3	-	1930396	1934073	1.599875	0.951587	1.665476
AT3G06350	AT3G06350	Chr3	-	1924310	1927759	70.661736	42.028763	73.559128
AT3G06380	AT3G06380	Chr3	+	1936124	1938221	13.821495	8.220861	14.388227
AT3G06410	AT3G06410	Chr3	-	1947240	1949789	14.705211	8.746485	15.308179
AT3G06400	AT3G06400	Chr3	+	1940973	1946924	46.816917	28.094664	49.171539
AT3G06420	AT3G06420	Chr3	-	1954990	1956397	8.552347	5.086834	8.903025
AT3G06430	AT3G06430	Chr3	-	1956409	1958299	25.562090	15.204027	26.610229
AT3G06435	AT3G06435	Chr3	-	1969121	1970784	0.000000	0.000000	0.000000
AT3G06437	AT3G06437	Chr3	-	1970997	1972455	0.957562	0.569547	0.996826
AT3G06433	AT3G06433	Chr3	+	1958901	1962344	11.229777	6.679338	11.690239
AT3G06440	AT3G06440	Chr3	-	1972622	1975754	12.055017	7.491628	13.111916
AT3G06455	AT3G06455	Chr3	+	1980542	1982162	5.436602	3.233627	5.659523
AT3G06450	AT3G06450	Chr3	-	1975959	1980036	28.323534	17.352871	30.371155
AT3G06470	AT3G06470	Chr3	+	1984168	1985259	0.000000	0.000000	0.000000
AT3G06480	AT3G06480	Chr3	-	1985455	1990153	15.478909	9.206672	16.113602
AT3G06490	AT3G06490	Chr3	+	2003393	2006624	0.566326	0.336844	0.589547
AT3G06483	AT3G06483	Chr3	-	1990416	1992744	50.628887	30.113461	52.704857
AT3G06500	AT3G06500	Chr3	+	2012079	2015705	20.402805	12.135346	21.239395
AT3G06520	AT3G06520	Chr3	+	2020284	2021955	0.000000	0.000000	0.000000
AT3G06510	AT3G06510	Chr3	+	2016330	2019778	51.552341	32.316753	56.561073
AT3G06540	AT3G06540	Chr3	-	2035003	2037788	15.391866	9.154900	16.022989
AT3G06530	AT3G06530	Chr3	+	2022433	2033791	30.182095	18.298943	32.026978
AT3G06570	AT3G06570	Chr3	-	2047305	2048553	0.000000	0.000000	0.000000
AT3G06550	AT3G06550	Chr3	-	2039064	2042959	29.587477	18.823879	32.945724
AT3G06600	AT3G06600	Chr3	-	2057617	2060483	4.589301	3.275340	5.732530
AT3G06580	AT3G06580	Chr3	-	2048905	2052025	33.864460	20.142179	35.253029
AT3G06590	AT3G06590	Chr3	-	2052693	2055414	5.384306	6.417955	11.232765
AT3G06610	AT3G06610	Chr3	+	2060737	2062067	46.681717	27.765732	48.595837
AT3G06630	AT3G06630	Chr3	-	2070388	2073800	3.728809	2.217851	3.881704
AT3G06640	AT3G06640	Chr3	-	2074189	2078317	0.139848	0.083180	0.145582
AT3G06620	AT3G06620	Chr3	-	2062206	2067416	9.443754	5.617033	9.830982
AT3G66654	AT3G66654	Chr3	+	2087980	2090495	22.131174	17.733555	31.037432
AT3G66652	AT3G66652	Chr3	+	2083394	2087556	8.623008	5.388593	9.431167
AT3G66656	AT3G66656	Chr3	-	2091262	2091798	0.376164	0.223738	0.391588
AT3G06650	AT3G06650	Chr3	-	2079033	2083291	156.903000	93.324043	163.336594
AT3G66658	AT3G66658	Chr3	-	2095105	2099151	19.531120	11.639794	20.372074
AT3G06660	AT3G06660	Chr3	+	2102402	2104906	23.735897	14.117829	24.709158
AT3G06670	AT3G06670	Chr3	-	2105459	2113698	20.241364	13.267825	23.221470
AT3G06710	AT3G06710	Chr3	+	2118169	2120059	1.840954	1.094978	1.916440
AT3G06720	AT3G06720	Chr3	+	2120324	2124131	61.550209	37.096504	64.926643
AT3G06730	AT3G06730	Chr3	+	2124217	2126142	181.955551	108.224998	189.416397
AT3G06750	AT3G06750	Chr3	-	2129623	2130315	8.569985	5.097326	8.921386
AT3G06740	AT3G06740	Chr3	+	2126414	2127467	115.633354	68.777351	120.374748
AT3G06760	AT3G06760	Chr3	+	2132758	2134556	19.421612	13.531236	23.682495
AT3G06680	AT3G06680	Chr3	-	2114151	2114948	275.340881	201.572876	352.794708
AT3G06690	AT3G06690	Chr3	-	2115426	2116825	12.330043	7.333763	12.835620
AT3G06700	AT3G06700	Chr3	-	2117347	2118007	1145.018433	835.165100	1461.713623
AT3G06778	AT3G06778	Chr3	-	2140103	2141533	2.378343	1.414610	2.475864
AT3G06770	AT3G06770	Chr3	-	2134800	2137228	11.448608	7.591050	13.285925
AT3G06780	AT3G06780	Chr3	+	2143488	2144521	10.501934	6.246426	10.932552
AT3G06790	AT3G06790	Chr3	-	2144384	2145776	56.311970	33.635017	58.868317
AT3G06830	AT3G06830	Chr3	+	2153864	2156148	1.566665	0.931834	1.630904
AT3G06840	AT3G06840	Chr3	+	2156862	2157850	47.528496	28.269386	49.477341
AT3G06810	AT3G06810	Chr3	+	2146335	2150831	27.827780	16.551634	28.968821
AT3G06820	AT3G06820	Chr3	-	2150847	2153440	26.406540	17.023470	29.794638
AT3G06850	AT3G06850	Chr3	-	2157974	2160623	27.470507	16.339130	28.596897
AT3G06860	AT3G06860	Chr3	+	2161869	2166349	35.885441	21.344234	37.356876
AT3G06868	AT3G06868	Chr3	+	2167730	2169222	0.000000	0.000000	0.000000
AT3G06870	AT3G06870	Chr3	-	2167847	2168960	0.000000	0.000000	0.000000
AT3G06890	AT3G06890	Chr3	+	2176856	2177586	8.354309	4.969044	8.696866
AT3G06900	AT3G06900	Chr3	-	2178053	2178626	0.263066	0.156469	0.273853
AT3G06895	AT3G06895	Chr3	+	2178129	2178291	0.000000	0.000000	0.000000
AT3G06910	AT3G06910	Chr3	-	2178630	2181197	7.081254	4.211846	7.371612
AT3G06880	AT3G06880	Chr3	-	2169768	2175686	17.997643	11.372659	19.904533
AT3G06920	AT3G06920	Chr3	+	2181717	2184449	7.919933	4.710682	8.244679
AT3G06930	AT3G06930	Chr3	-	2185143	2189387	41.818703	25.027811	43.803905
AT3G06940.1	AT3G06940.1	Chr3	-	2189479	2192622	15.812115	9.404858	16.460470
AT3G06962	AT3G06962	Chr3	+	2197123	2197332	0.000000	0.000000	0.000000
AT3G06950	AT3G06950	Chr3	+	2192685	2194321	38.263287	22.758549	39.832222
AT3G06960	AT3G06960	Chr3	-	2194208	2196547	27.007875	19.113592	33.452785
AT3G07000	AT3G07000	Chr3	+	2209412	2211307	0.106013	0.063055	0.110360
AT3G07010	AT3G07010	Chr3	-	2212728	2216483	7.711297	4.586588	8.027489
AT3G07020	AT3G07020	Chr3	-	2217622	2221702	17.731852	10.746544	18.808701
AT3G06980	AT3G06980	Chr3	+	2201467	2204833	76.522339	45.514580	79.660034
AT3G06985	AT3G06985	Chr3	+	2205392	2205706	0.641331	0.381456	0.667628
AT3G06990	AT3G06990	Chr3	+	2206387	2208058	1.369238	0.814407	1.425382
AT3G06995	AT3G06995	Chr3	+	2208722	2208877	0.000000	0.000000	0.000000
AT3G07030	AT3G07030	Chr3	-	2223001	2225254	32.515083	19.339586	33.848324
AT3G07040	AT3G07040	Chr3	-	2225952	2229024	0.000000	0.000000	0.000000
AT3G07060	AT3G07060	Chr3	+	2232606	2237118	14.503167	8.626311	15.097850
AT3G07050	AT3G07050	Chr3	-	2229590	2232361	123.039742	73.182587	128.084839
AT3G07080	AT3G07080	Chr3	+	2241036	2243124	8.026761	4.774222	8.355887
AT3G07090	AT3G07090	Chr3	-	2242998	2244820	77.769218	46.256210	80.958038
AT3G07100	AT3G07100	Chr3	-	2245164	2250699	29.828711	17.741762	31.051796
AT3G07120	AT3G07120	Chr3	+	2254479	2255742	0.541139	0.321863	0.563328
AT3G07130	AT3G07130	Chr3	-	2255710	2258005	0.666547	0.396454	0.693878
AT3G07140	AT3G07140	Chr3	+	2261192	2263737	20.061853	11.959169	20.931051
AT3G07150	AT3G07150	Chr3	-	2263806	2264576	1.300000	0.773225	1.353305
AT3G07110	AT3G07110	Chr3	+	2252019	2253528	1166.265381	695.918030	1218.002197
AT3G07160	AT3G07160	Chr3	-	2264945	2279383	30.384026	18.072060	31.629885
AT3G07195	AT3G07195	Chr3	+	2288892	2290505	0.214665	0.127680	0.223467
AT3G07190	AT3G07190	Chr3	-	2285777	2287447	7.559205	4.496125	7.869160
AT3G07200	AT3G07200	Chr3	+	2290762	2292492	28.834473	17.593439	30.792200
AT3G07170	AT3G07170	Chr3	+	2280194	2282339	85.812881	51.040482	89.331520
AT3G07180	AT3G07180	Chr3	-	2282233	2285549	27.748003	16.792604	29.390572
AT3G07210	AT3G07210	Chr3	-	2292798	2295452	0.000000	0.000000	0.000000
AT3G07215	AT3G07215	Chr3	-	2296036	2297789	3.292411	2.768696	4.845797
AT3G07220	AT3G07220	Chr3	+	2297886	2299572	10.809645	6.429449	11.252880
AT3G07260	AT3G07260	Chr3	+	2309704	2310788	3.095186	1.840980	3.222100
AT3G07230	AT3G07230	Chr3	+	2299774	2300267	524.741760	312.110168	546.258118
AT3G07250	AT3G07250	Chr3	-	2300579	2308305	0.094424	0.056162	0.098296
AT3G07270	AT3G07270	Chr3	+	2313998	2317188	10.736063	6.452759	11.293679
AT3G07273	AT3G07273	Chr3	-	2317714	2317926	0.000000	0.000000	0.000000
AT3G07274	AT3G07274	Chr3	-	2317939	2318454	0.000000	0.000000	0.000000
AT3G07280	AT3G07280	Chr3	-	2318922	2321215	0.000000	0.000000	0.000000
AT3G07290	AT3G07290	Chr3	-	2321740	2324382	0.000000	0.000000	0.000000
AT3G07300	AT3G07300	Chr3	-	2324617	2327625	33.947544	20.404642	35.712395
AT3G07310	AT3G07310	Chr3	-	2327818	2329801	24.576187	14.617625	25.583904
AT3G07340	AT3G07340	Chr3	-	2340899	2343470	0.204669	0.121735	0.213061
AT3G07350	AT3G07350	Chr3	+	2347468	2348791	2.401813	1.428570	2.500296
AT3G07320	AT3G07320	Chr3	-	2332022	2334074	80.951935	48.149250	84.271263
AT3G07330	AT3G07330	Chr3	-	2335612	2339100	21.105671	12.553402	21.971081
AT3G07370	AT3G07370	Chr3	-	2358083	2360549	16.195848	9.633099	16.859938
AT3G07360	AT3G07360	Chr3	+	2354719	2356854	29.750978	17.715334	31.005541
AT3G07390	AT3G07390	Chr3	+	2365301	2366496	47.250835	28.104235	49.188293
AT3G07420	AT3G07420	Chr3	-	2373977	2376744	2.943669	1.750859	3.064370
AT3G07400	AT3G07400	Chr3	+	2367302	2372445	13.300200	7.910801	13.845557
AT3G07410	AT3G07410	Chr3	-	2372317	2373556	0.970815	0.577429	1.010622
AT3G07440	AT3G07440	Chr3	+	2381337	2383207	15.032951	8.941422	15.649357
AT3G07460	AT3G07460	Chr3	-	2384418	2385719	34.086887	20.300297	35.529766
AT3G07430	AT3G07430	Chr3	+	2379193	2380198	0.000000	0.000000	0.000000
AT3G07470	AT3G07470	Chr3	-	2386897	2388471	0.494422	0.294076	0.514695
AT3G07480	AT3G07480	Chr3	+	2388952	2389811	236.251160	140.519379	245.938324
AT3G07500	AT3G07500	Chr3	+	2392287	2393778	6.699879	3.985009	6.974599
AT3G07510	AT3G07510	Chr3	-	2393686	2394675	39.729889	25.907295	45.343189
AT3G07520	AT3G07520	Chr3	-	2394891	2398291	3.575462	2.126642	3.722069
AT3G07522	AT3G07522	Chr3	-	2398746	2398874	0.000000	0.000000	0.000000
AT3G07525	AT3G07525	Chr3	-	2399123	2400437	6.857673	4.172008	7.301886
AT3G07530	AT3G07530	Chr3	+	2400793	2404280	5.295330	3.149599	5.512458
AT3G07540	AT3G07540	Chr3	-	2404509	2407541	6.407420	3.811057	6.670148
AT3G07550	AT3G07550	Chr3	+	2409477	2411294	9.166484	6.055206	10.597877
AT3G07560	AT3G07560	Chr3	-	2411321	2413475	54.426540	32.372261	56.658230
AT3G07570	AT3G07570	Chr3	-	2418049	2420296	3.666555	2.180823	3.816897
AT3G07580	AT3G07580	Chr3	-	2420902	2422825	11.622490	8.307785	14.540361
AT3G07565	AT3G07565	Chr3	+	2413640	2416284	11.554557	7.589345	13.282943
AT3G07568	AT3G07568	Chr3	-	2416243	2417790	26.220810	15.595827	27.295959
AT3G07590	AT3G07590	Chr3	+	2423070	2424594	53.845432	44.813793	78.433510
AT3G07600	AT3G07600	Chr3	-	2424117	2425022	1.599762	0.951519	1.665358
AT3G07610	AT3G07610	Chr3	+	2426069	2432913	14.012292	10.038729	17.569876
AT3G07630	AT3G07630	Chr3	+	2435445	2437965	41.886566	24.926483	43.626560
AT3G07640	AT3G07640	Chr3	+	2438132	2439883	51.471123	30.614412	53.581631
AT3G07650	AT3G07650	Chr3	+	2441657	2444532	2.737405	1.630665	2.854005
AT3G07660	AT3G07660	Chr3	-	2444778	2450561	33.336704	19.828278	34.703632
AT3G07670	AT3G07670	Chr3	+	2451608	2454860	33.823540	20.117840	35.210430
AT3G07680	AT3G07680	Chr3	+	2455290	2456879	106.104240	63.109543	110.454903
AT3G07690	AT3G07690	Chr3	+	2457108	2459552	7.707418	4.584281	8.023451
AT3G07700	AT3G07700	Chr3	-	2459491	2463965	9.279662	5.913977	10.350697
AT3G07720	AT3G07720	Chr3	+	2465365	2467233	19.314083	11.487788	20.106033
AT3G07730	AT3G07730	Chr3	+	2468185	2469606	0.000000	0.000000	0.000000
AT3G07760	AT3G07760	Chr3	+	2476367	2478254	23.486349	14.534784	25.438913
AT3G07740	AT3G07740	Chr3	-	2469783	2473095	12.002738	7.796579	13.645645
AT3G07750	AT3G07750	Chr3	+	2473235	2475447	26.398359	15.728392	27.527977
AT3G07770	AT3G07770	Chr3	+	2479548	2484194	80.297302	47.759884	83.589790
AT3G07780	AT3G07780	Chr3	+	2484469	2487024	33.234867	19.767704	34.597618
AT3G07790	AT3G07790	Chr3	+	2487369	2489220	0.000000	0.000000	0.000000
AT3G07800	AT3G07800	Chr3	-	2489387	2491087	43.345764	25.781546	45.123100
AT3G07860	AT3G07860	Chr3	+	2507880	2509509	34.880653	20.746599	36.310886
AT3G07810	AT3G07810	Chr3	+	2492273	2495750	28.431559	17.006702	29.765289
AT3G07870	AT3G07870	Chr3	+	2510783	2512394	0.954715	0.567853	0.993862
AT3G07880	AT3G07880	Chr3	+	2513971	2515823	51.290874	30.507204	53.393990
AT3G07890	AT3G07890	Chr3	-	2516304	2519375	22.523664	14.106340	24.689047
AT3G07920	AT3G07920	Chr3	-	2524420	2526229	0.204176	0.121441	0.212548
AT3G07910	AT3G07910	Chr3	-	2523157	2524165	18.336428	10.906290	19.088289
AT3G07930	AT3G07930	Chr3	+	2526618	2528633	5.115777	3.082952	5.395811
AT3G07940	AT3G07940	Chr3	+	2529204	2531533	21.119780	12.561794	21.985769
AT3G07950	AT3G07950	Chr3	+	2531852	2534504	47.038132	27.977722	48.966869
AT3G07960	AT3G07960	Chr3	+	2534887	2538372	2.453819	1.459502	2.554435
AT3G07980	AT3G07980	Chr3	-	2543616	2551225	5.868039	3.490240	6.108650
AT3G07990	AT3G07990	Chr3	+	2552477	2554921	5.289887	3.146362	5.506792
AT3G08000	AT3G08000	Chr3	-	2554829	2555929	10.248304	6.095570	10.668522
AT3G08010	AT3G08010	Chr3	+	2555971	2557505	39.143089	23.281845	40.748100
AT3G08020	AT3G08020	Chr3	-	2557437	2561802	17.529922	10.426589	18.248713
AT3G08500	AT3G08500	Chr3	-	2576794	2578246	0.400730	0.238349	0.417161
AT3G08505	AT3G08505	Chr3	-	2580077	2582129	7.842989	4.668511	8.170871
AT3G08030	AT3G08030	Chr3	+	2564033	2566002	175.088531	117.968399	206.469376
AT3G08510	AT3G08510	Chr3	-	2582362	2585851	56.495819	33.603043	58.812355
AT3G08520	AT3G08520	Chr3	+	2586032	2586206	6.528489	3.883068	6.796181
AT3G08560	AT3G08560	Chr3	+	2600130	2601907	0.204802	0.121814	0.213200
AT3G08570	AT3G08570	Chr3	-	2602258	2604412	1.420107	0.844663	1.478337
AT3G08550	AT3G08550	Chr3	+	2596406	2599819	16.442623	9.779877	17.116831
AT3G08530	AT3G08530	Chr3	-	2586806	2595572	72.193581	42.939884	75.153786
AT3G08600	AT3G08600	Chr3	+	2612394	2613823	0.000000	0.000000	0.000000
AT3G08590	AT3G08590	Chr3	-	2608471	2611418	122.817078	76.174583	133.321457
AT3G08580	AT3G08580	Chr3	-	2605442	2607787	1770.677246	1083.467041	1896.293945
AT3G08620	AT3G08620	Chr3	+	2617768	2620573	13.443469	7.996016	13.994699
AT3G08610	AT3G08610	Chr3	-	2615426	2616803	179.555832	106.797676	186.918274
AT3G08630	AT3G08630	Chr3	+	2620832	2622220	22.471119	13.365555	23.392517
AT3G08640	AT3G08640	Chr3	+	2622880	2624308	0.000000	0.000000	0.000000
AT3G08650	AT3G08650	Chr3	-	2624461	2627450	19.009167	11.306427	19.788612
AT3G08670	AT3G08670	Chr3	+	2633728	2636715	9.351500	5.562161	9.734946
AT3G08690	AT3G08690	Chr3	+	2641056	2642688	29.912991	20.694780	36.220196
AT3G08710	AT3G08710	Chr3	+	2645167	2646497	24.658161	15.904821	27.836765
AT3G08720	AT3G08720	Chr3	-	2648509	2651160	2.817132	1.919454	3.359446
AT3G08680	AT3G08680	Chr3	+	2637560	2640838	29.691288	17.660027	30.908739
AT3G08730	AT3G08730	Chr3	-	2651447	2654212	79.782997	47.453979	83.054398
AT3G08760	AT3G08760	Chr3	-	2657918	2660889	6.447985	3.835185	6.712376
AT3G08740	AT3G08740	Chr3	-	2654626	2656239	386.262024	229.744064	402.100189
AT3G08780	AT3G08780	Chr3	-	2666079	2667533	20.261452	13.331952	23.333706
AT3G08800	AT3G08800	Chr3	+	2671148	2675196	1.426542	0.848490	1.485035
AT3G08820	AT3G08820	Chr3	-	2677118	2679179	0.000000	0.000000	0.000000
AT3G08840	AT3G08840	Chr3	-	2679648	2686224	6.801297	4.607356	8.063836
AT3G08880	AT3G08880	Chr3	+	2702973	2704365	24.394211	14.509388	25.394463
AT3G08885	AT3G08885	Chr3	-	2705470	2706278	0.000000	0.000000	0.000000
AT3G08770	AT3G08770	Chr3	-	2664130	2664834	1938.115601	1180.430176	2065.999756
AT3G08850	AT3G08850	Chr3	-	2686583	2695300	11.975549	7.122914	12.466591
AT3G08890	AT3G08890	Chr3	+	2706632	2708747	19.730532	16.306854	28.540407
AT3G08900	AT3G08900	Chr3	-	2708086	2709714	0.147407	0.087676	0.153451
AT3G08910	AT3G08910	Chr3	-	2710154	2711895	33.394867	19.862871	34.764179
AT3G08920	AT3G08920	Chr3	+	2712236	2713269	71.891586	42.760262	74.839401
AT3G08930	AT3G08930	Chr3	+	2713398	2717318	49.952179	29.710962	52.000404
AT3G08950	AT3G08950	Chr3	+	2727215	2729601	19.341743	11.504240	20.134827
AT3G08970	AT3G08970	Chr3	+	2737537	2740530	2.053536	1.221419	2.137738
AT3G08980	AT3G08980	Chr3	+	2740808	2742685	17.970655	10.688732	18.707520
AT3G08990	AT3G08990	Chr3	+	2742970	2744932	6.780916	5.348183	9.360439
AT3G08960	AT3G08960	Chr3	-	2729819	2736884	14.460398	8.600873	15.053328
AT3G09010	AT3G09010	Chr3	+	2749953	2752276	1.490512	0.886539	1.551628
AT3G09000	AT3G09000	Chr3	+	2745644	2748459	23.786285	14.147800	24.761612
AT3G09020	AT3G09020	Chr3	+	2753307	2754621	0.000000	0.000000	0.000000
AT3G09030	AT3G09030	Chr3	+	2754782	2756507	0.000000	0.000000	0.000000
AT3G09032	AT3G09032	Chr3	-	2757435	2758097	0.000000	0.000000	0.000000
AT3G09035	AT3G09035	Chr3	+	2758820	2760347	38.479713	22.887276	40.057522
AT3G09040	AT3G09040	Chr3	-	2761195	2764281	0.000000	0.000000	0.000000
AT3G09050	AT3G09050	Chr3	+	2764651	2766144	13.367170	7.950634	13.915273
AT3G09060	AT3G09060	Chr3	-	2766367	2768430	0.000000	0.000000	0.000000
AT3G09080	AT3G09080	Chr3	-	2776259	2781785	3.598773	2.140507	3.746336
AT3G08940	AT3G08940	Chr3	+	2717675	2718883	4.680037	2.935673	5.138041
AT3G08943	AT3G08943	Chr3	-	2718880	2722624	39.824924	23.687393	41.457893
AT3G08947	AT3G08947	Chr3	+	2723289	2726942	19.785124	11.767957	20.596386
AT3G09070	AT3G09070	Chr3	-	2768688	2771174	0.000000	0.000000	0.000000
AT3G09085	AT3G09085	Chr3	+	2782133	2782740	10.847039	6.451690	11.291807
AT3G09090	AT3G09090	Chr3	-	2782698	2787804	28.210152	16.864063	29.515640
AT3G09100	AT3G09100	Chr3	-	2787981	2793532	37.654716	24.719404	43.264130
AT3G09162	AT3G09162	Chr3	-	2807667	2808268	0.245847	0.146227	0.255928
AT3G09160	AT3G09160	Chr3	-	2805779	2807055	0.492486	0.292925	0.512680
AT3G09150	AT3G09150	Chr3	+	2803528	2805588	33.845718	23.221804	40.643013
AT3G09180	AT3G09180	Chr3	+	2819118	2821425	26.401352	15.703211	27.483904
AT3G09190	AT3G09190	Chr3	-	2821479	2822687	0.000000	0.000000	0.000000
AT3G09230	AT3G09230	Chr3	+	2833398	2835338	0.000000	0.000000	0.000000
AT3G09240	AT3G09240	Chr3	-	2835668	2837956	0.258020	0.153467	0.268600
AT3G09210	AT3G09210	Chr3	-	2825279	2826880	189.494049	112.708817	197.264008
AT3G09270	AT3G09270	Chr3	-	2848289	2849289	0.235981	0.140359	0.245657
AT3G09250	AT3G09250	Chr3	+	2839000	2840614	58.674538	36.166195	63.298409
AT3G09260	AT3G09260	Chr3	-	2840477	2843781	118.387520	70.415497	123.241844
AT3G09300	AT3G09300	Chr3	+	2857847	2860668	63.128643	37.548168	65.717148
AT3G09310	AT3G09310	Chr3	-	2860402	2861359	3.975739	2.364722	4.138759
AT3G09320	AT3G09320	Chr3	-	2861743	2864245	7.461165	4.437812	7.767100
AT3G09350	AT3G09350	Chr3	+	2871045	2873312	27.326162	19.444349	34.031681
AT3G09360	AT3G09360	Chr3	+	2873449	2878591	12.035041	7.158300	12.528522
AT3G09200	AT3G09200	Chr3	-	2823090	2825114	2497.955322	1486.156616	2601.084961
AT3G09370	AT3G09370	Chr3	+	2879366	2882267	8.242430	4.925678	8.620967
AT3G09390	AT3G09390	Chr3	-	2889486	2890229	15.393585	9.155922	16.024778
AT3G09405	AT3G09405	Chr3	-	2894812	2897674	0.730259	0.434349	0.760202
AT3G09410	AT3G09410	Chr3	-	2897638	2901019	14.126232	8.817391	15.432281
AT3G09430	AT3G09430	Chr3	+	2901280	2903072	5.977880	3.555572	6.222995
AT3G09450	AT3G09450	Chr3	+	2907548	2910091	0.484107	0.287941	0.503957
AT3G09470	AT3G09470	Chr3	-	2910373	2914513	27.351385	19.593613	34.292919
AT3G09480	AT3G09480	Chr3	-	2914714	2915321	0.000000	0.000000	0.000000
AT3G09490	AT3G09490	Chr3	+	2915559	2916673	0.629596	0.374476	0.655412
AT3G09440	AT3G09440	Chr3	-	2903198	2905729	341.969360	204.356613	357.666809
AT3G09540	AT3G09540	Chr3	-	2928811	2931228	6.069519	3.610078	6.318392
AT3G09520	AT3G09520	Chr3	+	2923743	2925629	0.000000	0.000000	0.000000
AT3G09550	AT3G09550	Chr3	+	2931865	2934354	1.151815	0.685086	1.199044
AT3G09560	AT3G09560	Chr3	-	2934617	2939456	10.748647	6.393167	11.189381
AT3G09570	AT3G09570	Chr3	+	2940446	2942109	21.280649	12.657477	22.153234
AT3G09590	AT3G09590	Chr3	+	2944953	2945513	0.360071	0.214166	0.374835
AT3G09580	AT3G09580	Chr3	-	2942504	2944078	0.000000	0.000000	0.000000
AT3G09600	AT3G09600	Chr3	+	2946406	2948995	28.459373	18.604494	32.561756
AT3G09500	AT3G09500	Chr3	+	2916952	2918108	1616.613647	961.542542	1682.900635
AT3G09640	AT3G09640	Chr3	+	2956156	2958327	0.167136	0.099411	0.173989
AT3G09650	AT3G09650	Chr3	+	2958679	2961299	0.000000	0.000000	0.000000
AT3G09660	AT3G09660	Chr3	-	2961233	2966166	5.090368	3.027690	5.299092
AT3G09670	AT3G09670	Chr3	+	2966375	2968972	0.152417	0.090856	0.159016
AT3G09680	AT3G09680	Chr3	-	2969045	2970371	4.258699	2.533024	4.433321
AT3G09710	AT3G09710	Chr3	-	2976605	2979389	3.127705	2.097106	3.670375
AT3G09690	AT3G09690	Chr3	+	2971873	2974843	16.682032	10.320699	18.063381
AT3G09700	AT3G09700	Chr3	-	2974802	2976277	53.060692	31.559870	55.236374
AT3G09630	AT3G09630	Chr3	+	2953737	2955748	855.754578	521.902588	913.438721
AT3G09720	AT3G09720	Chr3	-	2980221	2983618	39.030746	23.215025	40.631153
AT3G09730	AT3G09730	Chr3	+	2983934	2986455	8.657200	5.898876	10.324266
AT3G09735	AT3G09735	Chr3	-	2986626	2987969	0.000000	0.000000	0.000000
AT3G09770	AT3G09770	Chr3	-	2996269	2998190	17.181519	10.722956	18.767416
AT3G09790	AT3G09790	Chr3	-	3003862	3006192	0.521236	0.310025	0.542609
AT3G09780	AT3G09780	Chr3	-	3000759	3003179	3.281702	1.951918	3.416264
AT3G09740	AT3G09740	Chr3	+	2989431	2991661	98.169121	58.389828	102.194412
AT3G09750	AT3G09750	Chr3	-	2991655	2992679	0.000000	0.000000	0.000000
AT3G09760	AT3G09760	Chr3	-	2992654	2995634	10.507577	6.249783	10.938426
AT3G09800	AT3G09800	Chr3	-	3006515	3008489	26.049734	15.494073	27.117868
AT3G09810	AT3G09810	Chr3	+	3008694	3011437	30.467762	18.121864	31.717054
AT3G09830	AT3G09830	Chr3	+	3016494	3018983	3.134746	1.864510	3.263282
AT3G09820	AT3G09820	Chr3	+	3011990	3014944	443.767181	315.339417	551.909912
AT3G09840	AT3G09840	Chr3	+	3019340	3023052	300.441528	178.699066	312.760742
AT3G09870	AT3G09870	Chr3	-	3027424	3027957	0.734082	0.436623	0.764182
AT3G09850	AT3G09850	Chr3	-	3023211	3025851	0.000000	0.000000	0.000000
AT3G09860	AT3G09860	Chr3	+	3026055	3027234	95.586998	56.854015	99.506416
AT3G09863	AT3G09863	Chr3	+	3027292	3027423	0.000000	0.000000	0.000000
AT3G09880	AT3G09880	Chr3	+	3029511	3032256	0.000001	0.000001	0.000001
AT3G09890	AT3G09890	Chr3	+	3032559	3034443	58.605568	37.850574	66.246422
AT3G09910	AT3G09910	Chr3	-	3036714	3038449	2.650548	1.849296	3.236655
AT3G09900	AT3G09900	Chr3	+	3034557	3036593	51.733143	30.770260	53.854393
AT3G09920	AT3G09920	Chr3	-	3038780	3044919	9.083414	5.930853	10.380234
AT3G09915	AT3G09915	Chr3	-	3039015	3040186	0.000000	0.000000	0.000000
AT3G09960	AT3G09960	Chr3	+	3061952	3063594	0.014825	0.008818	0.015433
AT3G09970	AT3G09970	Chr3	+	3063774	3065575	37.582024	22.353342	39.123024
AT3G09980	AT3G09980	Chr3	+	3069231	3071429	41.745777	24.829893	43.457508
AT3G10000	AT3G10000	Chr3	+	3076781	3078947	0.484710	0.293884	0.514358
AT3G10010	AT3G10010	Chr3	-	3081814	3088195	9.821802	5.841892	10.224532
