Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT1G71270	AT1G71270	Chr1	+	26863587	26870015	23.859732	11.011790	20.180548
AT1G71280	AT1G71280	Chr1	-	26870141	26872152	0.130349	0.060159	0.110249
AT1G71300	AT1G71300	Chr1	+	26874064	26878340	0.102881	0.047482	0.087017
AT1G71310	AT1G71310	Chr1	-	26877745	26880024	23.455610	20.424721	37.430981
AT1G71350	AT1G71350	Chr1	-	26888408	26891231	23.297638	10.752372	19.705132
AT1G71330	AT1G71330	Chr1	-	26884014	26885169	6.146554	2.836769	5.198752
AT1G71340	AT1G71340	Chr1	-	26885170	26888338	18.366894	8.476725	15.534708
AT1G71360	AT1G71360	Chr1	-	26892100	26894802	0.605443	0.279425	0.512083
AT1G71380	AT1G71380	Chr1	-	26899784	26901789	0.938514	0.433145	0.793795
AT1G71430	AT1G71430	Chr1	+	26920440	26921152	0.000000	0.000000	0.000000
AT1G71440	AT1G71440	Chr1	-	26921060	26924386	41.118534	18.977106	34.778034
AT1G71450	AT1G71450	Chr1	+	26927038	26928056	0.000000	0.000000	0.000000
AT1G71460	AT1G71460	Chr1	-	26927984	26930316	11.524647	5.318877	9.747540
AT1G71400	AT1G71400	Chr1	+	26909835	26912597	0.000000	0.000000	0.000000
AT1G71410	AT1G71410	Chr1	-	26912726	26917712	8.963385	4.136798	7.581226
AT1G71420	AT1G71420	Chr1	-	26917822	26920099	0.000000	0.000000	0.000000
AT1G71480	AT1G71480	Chr1	+	26931940	26933313	21.183456	9.776630	17.916954
AT1G71490	AT1G71490	Chr1	-	26932905	26935825	0.000000	0.000000	0.000000
AT1G71520	AT1G71520	Chr1	+	26938525	26939106	0.000000	0.000000	0.000000
AT1G71500	AT1G71500	Chr1	+	26935982	26937607	214.470993	98.983070	181.399445
AT1G71528	AT1G71528	Chr1	-	26939562	26942952	9.021198	4.163481	7.630124
AT1G71530	AT1G71530	Chr1	+	26939567	26942952	0.417549	0.192708	0.353163
AT1G71690	AT1G71690	Chr1	+	26947765	26949168	0.343903	0.158719	0.290873
AT1G71691	AT1G71691	Chr1	-	26949199	26951547	2.948312	1.364549	2.500715
AT1G71695	AT1G71695	Chr1	+	26964249	26966688	245.189285	113.160225	207.380936
AT1G71696	AT1G71696	Chr1	+	26966887	26970572	20.019308	9.665908	17.714043
AT1G71697	AT1G71697	Chr1	+	26971223	26973464	4.005481	1.848617	3.387833
AT1G71700	AT1G71700	Chr1	+	26973389	26973459	0.000000	0.000000	0.000000
AT1G71710	AT1G71710	Chr1	-	26973567	26981029	11.730192	5.697096	10.440676
AT1G71740	AT1G71740	Chr1	+	26987245	26987637	0.000000	0.000000	0.000000
AT1G71750	AT1G71750	Chr1	-	26987775	26989199	23.044672	11.611127	21.278912
AT1G71760	AT1G71760	Chr1	+	26989350	26990617	18.883110	9.329555	17.097633
AT1G71770	AT1G71770	Chr1	-	26990525	26994259	0.357919	0.165187	0.302728
AT1G71720	AT1G71720	Chr1	+	26983721	26985990	43.531769	20.090866	36.819145
AT1G71730	AT1G71730	Chr1	-	26986060	26986909	0.000000	0.000000	0.000000
AT1G71780	AT1G71780	Chr1	-	26995086	26996650	2.225988	1.027342	1.882739
AT1G71790	AT1G71790	Chr1	+	26996809	26998977	37.607430	17.356653	31.808342
AT1G71800	AT1G71800	Chr1	+	26999452	27002342	23.346033	10.774705	19.746061
AT1G71810	AT1G71810	Chr1	-	27002414	27008176	15.554388	7.178691	13.155892
AT1G71820	AT1G71820	Chr1	+	27009564	27017108	44.858818	22.137850	40.570511
AT1G71828	AT1G71828	Chr1	-	27017801	27018315	0.000000	0.000000	0.000000
AT1G71830	AT1G71830	Chr1	+	27018158	27022117	18.463036	8.521096	15.616025
AT1G71840	AT1G71840	Chr1	+	27022218	27024551	70.779434	32.666264	59.865204
AT1G71850	AT1G71850	Chr1	-	27024732	27026363	0.000000	0.000000	0.000000
AT1G71870	AT1G71870	Chr1	-	27032456	27034895	0.850534	0.392540	0.719381
AT1G71860	AT1G71860	Chr1	+	27026711	27029092	69.156624	31.971611	58.592167
AT1G71865	AT1G71865	Chr1	+	27029205	27030560	35.135761	16.215925	29.717806
AT1G71866	AT1G71866	Chr1	-	27030427	27031461	2.793237	1.289140	2.362518
AT1G71880	AT1G71880	Chr1	+	27054180	27056341	13.566339	6.261163	11.474401
AT1G71890	AT1G71890	Chr1	+	27058439	27060785	1.161862	0.536225	0.982702
AT1G71900	AT1G71900	Chr1	+	27061486	27064496	35.736378	16.493122	30.225807
AT1G71910	AT1G71910	Chr1	+	27064932	27065947	0.836614	0.386116	0.707608
AT1G71930	AT1G71930	Chr1	+	27076140	27077957	0.132705	0.061246	0.112242
AT1G71920	AT1G71920	Chr1	+	27066948	27069166	20.799707	10.111217	18.530128
AT1G71940	AT1G71940	Chr1	+	27078524	27080248	14.620640	6.872611	12.594961
AT1G71950	AT1G71950	Chr1	-	27080184	27081613	104.148598	48.066868	88.088837
AT1G71960	AT1G71960	Chr1	-	27082394	27088248	0.444420	0.205110	0.375890
AT1G71970	AT1G71970	Chr1	+	27093028	27094027	6.246000	2.882666	5.282863
AT1G71980	AT1G71980	Chr1	+	27097903	27100139	20.931534	9.660361	17.703880
AT1G71990	AT1G71990	Chr1	+	27100284	27102262	0.560755	0.258801	0.474286
AT1G72010	AT1G72010	Chr1	+	27107567	27109275	29.018724	13.392777	24.544020
AT1G72020	AT1G72020	Chr1	-	27109291	27110431	511.846100	236.228180	432.919128
AT1G72030	AT1G72030	Chr1	+	27110865	27111932	63.948387	29.513582	54.087509
AT1G72040	AT1G72040	Chr1	-	27111894	27114342	140.215927	64.712723	118.594543
AT1G72060	AT1G72060	Chr1	+	27118447	27119011	0.687910	0.317486	0.581834
AT1G72070	AT1G72070	Chr1	-	27118621	27119708	3.966455	1.830606	3.354825
AT1G72050	AT1G72050	Chr1	+	27115024	27117470	100.204384	46.795845	85.759521
AT1G72090	AT1G72090	Chr1	+	27123567	27126895	41.704361	19.247478	35.273525
AT1G72100	AT1G72100	Chr1	+	27127212	27128978	0.356189	0.164389	0.301264
AT1G72120	AT1G72120	Chr1	+	27132097	27133985	0.927907	0.428249	0.784823
AT1G72125	AT1G72125	Chr1	+	27134168	27136389	0.507701	0.234315	0.429413
AT1G72130	AT1G72130	Chr1	+	27137181	27139384	10.351028	4.892346	8.965865
AT1G72140	AT1G72140	Chr1	+	27141814	27144490	0.726933	0.335496	0.614839
AT1G72150	AT1G72150	Chr1	+	27148460	27150980	44.377792	20.481325	37.534710
AT1G72160	AT1G72160	Chr1	-	27153581	27155664	36.278812	16.743467	30.684599
AT1G72170	AT1G72170	Chr1	+	27156335	27157706	71.137177	32.831367	60.167782
AT1G72175	AT1G72175	Chr1	+	27157875	27159558	23.924999	11.041912	20.235752
AT1G72200	AT1G72200	Chr1	-	27169795	27171321	0.660773	0.304961	0.558881
AT1G72210	AT1G72210	Chr1	+	27179790	27182430	10.623625	4.903036	8.985456
AT1G72180	AT1G72180	Chr1	+	27162820	27167430	7.380462	3.406245	6.242391
AT1G72190	AT1G72190	Chr1	-	27167363	27169717	13.261323	6.120391	11.216418
AT1G72230	AT1G72230	Chr1	+	27188066	27189244	8.801743	4.062197	7.444509
AT1G72240	AT1G72240	Chr1	+	27190179	27190749	0.707531	0.326541	0.598429
AT1G72270	AT1G72270	Chr1	-	27199733	27211161	0.115992	0.054688	0.100222
AT1G72280	AT1G72280	Chr1	-	27211845	27214665	2.713557	1.252366	2.295125
AT1G72250	AT1G72250	Chr1	+	27192845	27198314	30.139761	13.910161	25.492191
AT1G72300	AT1G72300	Chr1	-	27217477	27221123	0.000000	0.000000	0.000000
AT1G72310	AT1G72310	Chr1	+	27225897	27227545	0.000000	0.000000	0.000000
AT1G72330	AT1G72330	Chr1	+	27233475	27236789	14.378933	6.802764	12.466957
AT1G72320	AT1G72320	Chr1	-	27228153	27232999	47.622059	24.405439	44.726170
AT1G72340	AT1G72340	Chr1	+	27236875	27238612	62.845627	29.004637	53.154797
AT1G72360	AT1G72360	Chr1	+	27241807	27242827	1.553379	0.767415	1.406389
AT1G72390	AT1G72390	Chr1	+	27245165	27251576	18.463671	8.521389	15.616562
AT1G72410	AT1G72410	Chr1	-	27251426	27257081	21.046791	10.394440	19.049173
AT1G72416	AT1G72416	Chr1	-	27258829	27260291	1.571519	0.840933	1.541119
AT1G72420	AT1G72420	Chr1	-	27261194	27263669	19.680809	9.083125	16.646017
AT1G72430	AT1G72430	Chr1	-	27264911	27265630	0.000000	0.000000	0.000000
AT1G72440	AT1G72440	Chr1	-	27268165	27273596	32.180191	14.851864	27.217987
AT1G72450	AT1G72450	Chr1	-	27274065	27276317	22.469101	10.369984	19.004353
AT1G72470	AT1G72470	Chr1	+	27283693	27285895	0.000000	0.000000	0.000000
AT1G72480	AT1G72480	Chr1	-	27286058	27288368	30.347136	14.005868	25.667591
AT1G72500	AT1G72500	Chr1	-	27295336	27298556	20.709394	9.557839	17.515993
AT1G72510	AT1G72510	Chr1	+	27303366	27304850	20.507317	9.803904	17.966938
AT1G72520	AT1G72520	Chr1	+	27308515	27312754	0.193623	0.089361	0.163766
AT1G72530	AT1G72530	Chr1	+	27312999	27313937	3.760525	1.772296	3.247965
AT1G72540	AT1G72540	Chr1	-	27314932	27316669	2.825870	1.304201	2.390119
AT1G72370	AT1G72370	Chr1	-	27242943	27244931	2306.159424	1064.933228	1951.629761
AT1G72550	AT1G72550	Chr1	-	27319688	27324037	115.306602	53.460670	97.973686
AT1G72560	AT1G72560	Chr1	-	27324389	27330031	12.545005	6.436524	11.795774
AT1G72630	AT1G72630	Chr1	+	27344270	27345576	26.883926	12.407521	22.738409
AT1G72640	AT1G72640	Chr1	-	27346261	27348256	63.174370	29.896067	54.788460
AT1G72645	AT1G72645	Chr1	+	27348381	27349219	0.000000	0.000000	0.000000
AT1G72650	AT1G72650	Chr1	+	27349467	27353742	20.493124	9.522767	17.451719
AT1G72600	AT1G72600	Chr1	+	27338125	27340328	10.302173	5.171898	9.478182
AT1G72610	AT1G72610	Chr1	-	27339114	27340044	0.000000	0.000000	0.000000
AT1G72660	AT1G72660	Chr1	+	27353791	27356670	0.817325	0.418386	0.766748
AT1G72670	AT1G72670	Chr1	-	27356683	27358853	37.455734	17.286642	31.680040
AT1G72680	AT1G72680	Chr1	-	27359232	27361016	26.554462	12.255466	22.459749
AT1G72690	AT1G72690	Chr1	+	27361154	27361919	8.679487	4.005774	7.341105
AT1G72700	AT1G72700	Chr1	+	27365896	27371733	5.829748	2.690557	4.930798
AT1G72710	AT1G72710	Chr1	+	27372271	27376584	94.401146	43.568199	79.844437
AT1G72720	AT1G72720	Chr1	-	27376755	27377395	3.508580	1.619287	2.967555
AT1G72730	AT1G72730	Chr1	-	27377798	27380182	83.103477	38.354076	70.288879
AT1G72740	AT1G72740	Chr1	-	27380294	27382924	33.983154	15.826907	29.004881
AT1G72750	AT1G72750	Chr1	+	27383365	27384524	0.000000	0.000000	0.000000
AT1G72770	AT1G72770	Chr1	+	27390022	27393281	19.982313	9.607207	17.606466
AT1G72790	AT1G72790	Chr1	+	27394747	27396799	5.735022	2.646838	4.850678
AT1G72810	AT1G72810	Chr1	-	27398591	27400417	2.928430	1.351535	2.476864
AT1G72820	AT1G72820	Chr1	+	27402878	27404673	46.690979	21.548912	39.491203
AT1G72830	AT1G72830	Chr1	-	27405456	27407969	3.875442	1.800097	3.298915
AT1G72840	AT1G72840	Chr1	-	27409237	27413851	0.831312	0.392571	0.719438
AT1G72850	AT1G72850	Chr1	+	27413971	27415335	1.101710	0.508463	0.931826
AT1G72852	AT1G72852	Chr1	-	27414415	27415173	0.886065	0.408938	0.749433
AT1G72860	AT1G72860	Chr1	-	27416228	27420778	2.000761	0.923395	1.692243
AT1G72855	AT1G72855	Chr1	+	27416232	27418323	2.221885	1.025449	1.879269
AT1G72870	AT1G72870	Chr1	+	27421023	27423184	0.287633	0.132749	0.243280
AT1G72890	AT1G72890	Chr1	+	27429916	27431960	1.488557	0.820542	1.503750
AT1G72880	AT1G72880	Chr1	-	27423385	27426140	27.400871	12.752110	23.369911
AT1G72910	AT1G72910	Chr1	+	27435614	27437144	0.196127	0.090517	0.165884
AT1G72900	AT1G72900	Chr1	+	27432195	27433782	2.826119	1.304316	2.390330
AT1G72920	AT1G72920	Chr1	+	27437928	27439091	0.741121	0.342044	0.626840
AT1G72930	AT1G72930	Chr1	+	27439452	27440464	2.864240	1.379689	2.528461
AT1G72940	AT1G72940	Chr1	+	27442238	27443856	2.901639	1.339170	2.454205
AT1G72960	AT1G72960	Chr1	+	27446236	27450862	0.557256	0.257186	0.471327
AT1G72950	AT1G72950	Chr1	+	27444585	27445980	0.904288	0.417349	0.764846
AT1G72970	AT1G72970	Chr1	+	27452766	27455964	220.519409	101.866737	186.684143
AT1G72990	AT1G72990	Chr1	-	27457266	27462392	9.540509	4.431011	8.120409
AT1G73000	AT1G73000	Chr1	+	27462995	27463877	0.228766	0.105581	0.193490
AT1G73020	AT1G73020	Chr1	-	27469534	27473554	21.392590	9.873149	18.093840
AT1G73030	AT1G73030	Chr1	+	27473826	27475122	39.083664	18.037968	33.056942
AT1G73040	AT1G73040	Chr1	-	27475060	27475962	0.000000	0.000000	0.000000
AT1G73050	AT1G73050	Chr1	-	27476565	27478534	0.121760	0.056195	0.102985
AT1G73060	AT1G73060	Chr1	+	27478970	27481448	102.737289	47.415512	86.895142
AT1G73066	AT1G73066	Chr1	+	27481785	27483715	0.837649	0.386593	0.708483
AT1G73080	AT1G73080	Chr1	+	27484513	27488201	14.346471	6.621211	12.134237
AT1G73090	AT1G73090	Chr1	+	27488217	27490766	45.816380	22.617407	41.449364
AT1G73100	AT1G73100	Chr1	+	27491184	27494182	5.207512	2.403381	4.404510
AT1G73110	AT1G73110	Chr1	-	27494121	27496878	25.533094	11.784082	21.595877
AT1G73120	AT1G73120	Chr1	-	27497186	27497950	0.679443	0.313578	0.574673
AT1G73130	AT1G73130	Chr1	+	27499035	27502055	3.530411	1.629362	2.986020
AT1G73140	AT1G73140	Chr1	-	27502133	27503819	0.153263	0.070734	0.129630
AT1G73150	AT1G73150	Chr1	-	27504112	27506112	2.028580	0.936234	1.715772
AT1G73170	AT1G73170	Chr1	-	27511661	27514797	23.102253	10.678673	19.570068
AT1G73175	AT1G73175	Chr1	+	27515033	27516568	0.231120	0.106667	0.195481
AT1G73177	AT1G73177	Chr1	-	27516572	27517854	67.157692	30.994747	56.801933
AT1G73180	AT1G73180	Chr1	+	27517916	27521649	42.985470	20.719606	37.971394
AT1G73190	AT1G73190	Chr1	+	27521944	27523332	0.267805	0.123598	0.226509
AT1G73200	AT1G73200	Chr1	-	27523454	27526718	9.541530	4.403625	8.070221
AT1G73210	AT1G73210	Chr1	-	27528052	27530952	9.901649	4.584943	8.402509
AT1G73240	AT1G73240	Chr1	-	27542187	27544920	9.845510	4.543919	8.327327
AT1G73250	AT1G73250	Chr1	-	27545006	27546435	14.084530	6.500319	11.912686
AT1G73270	AT1G73270	Chr1	-	27549021	27552517	0.047584	0.021961	0.040247
AT1G73310	AT1G73310	Chr1	-	27562815	27565177	13.078725	6.036118	11.061977
AT1G73320	AT1G73320	Chr1	-	27565394	27567222	8.552815	4.190037	7.678792
AT1G73325	AT1G73325	Chr1	-	27567518	27568186	0.301943	0.139353	0.255383
AT1G73350	AT1G73350	Chr1	-	27575493	27577275	29.548079	14.729070	26.992950
AT1G73220	AT1G73220	Chr1	+	27538276	27540235	0.789683	0.364456	0.667913
AT1G73230	AT1G73230	Chr1	-	27540228	27541944	506.869659	233.931458	428.710083
AT1G73360	AT1G73360	Chr1	-	27578696	27582521	10.922913	5.041164	9.238594
AT1G73370	AT1G73370	Chr1	-	27584425	27588464	3.286152	1.568792	2.875017
AT1G73380	AT1G73380	Chr1	+	27589032	27590822	14.656364	6.764234	12.396344
AT1G73390	AT1G73390	Chr1	-	27590810	27595142	25.225769	12.894864	23.631527
AT1G73400	AT1G73400	Chr1	+	27598106	27599812	0.000000	0.000000	0.000000
AT1G73410	AT1G73410	Chr1	+	27601632	27603317	0.030869	0.014247	0.026109
AT1G73430	AT1G73430	Chr1	+	27603655	27611068	29.890440	13.848518	25.379225
AT1G73440	AT1G73440	Chr1	+	27611363	27612815	0.000000	0.000000	0.000000
AT1G73445.1	AT1G73445.1	Chr1	-	27612616	27613350	1.221033	0.563533	1.032749
AT1G73450	AT1G73450	Chr1	+	27613856	27618897	7.755610	3.579384	6.559690
AT1G73480	AT1G73480	Chr1	+	27628939	27632806	11.419322	5.270268	9.658456
AT1G73460	AT1G73460	Chr1	+	27620122	27625092	27.150444	12.530525	22.963831
AT1G73470	AT1G73470	Chr1	+	27625149	27627714	39.336491	19.461573	35.665882
AT1G73490	AT1G73490	Chr1	-	27633260	27634964	133.951294	63.324192	116.049896
AT1G73500	AT1G73500	Chr1	-	27639091	27640529	6.945796	3.205637	5.874750
AT1G73540	AT1G73540	Chr1	-	27645658	27646698	21.762156	10.043713	18.406422
AT1G73550	AT1G73550	Chr1	-	27647756	27648536	2.951941	1.795919	3.291257
AT1G73560	AT1G73560	Chr1	-	27649695	27650471	0.364662	0.168300	0.308431
AT1G73530	AT1G73530	Chr1	-	27643633	27645394	133.526093	61.625221	112.936295
AT1G73570	AT1G73570	Chr1	+	27650992	27653942	8.866846	4.092244	7.499573
AT1G73580	AT1G73580	Chr1	+	27654841	27655518	0.705294	0.325509	0.596537
AT1G73590	AT1G73590	Chr1	+	27659673	27663178	24.415281	11.268188	20.650431
AT1G73600	AT1G73600	Chr1	+	27669152	27673572	26.787949	15.101522	27.675520
AT1G73602	AT1G73602	Chr1	+	27670626	27673569	5.517782	2.546577	4.666937
AT1G73610	AT1G73610	Chr1	+	27678377	27679807	0.183971	0.084907	0.155603
AT1G73620	AT1G73620	Chr1	+	27681408	27683130	90.075798	41.571957	76.186058
AT1G73630	AT1G73630	Chr1	+	27684736	27685453	1.278552	0.590080	1.081399
AT1G73640	AT1G73640	Chr1	+	27686992	27688127	4.723695	2.180089	3.995299
AT1G73650	AT1G73650	Chr1	-	27688123	27690307	43.903328	25.822014	47.322224
AT1G73655	AT1G73655	Chr1	-	27690359	27691814	122.743851	56.648979	103.816673
AT1G73660	AT1G73660	Chr1	-	27691893	27697211	20.355583	9.394548	17.216742
AT1G73670	AT1G73670	Chr1	+	27700050	27703440	15.827482	7.304730	13.386875
AT1G73680	AT1G73680	Chr1	-	27703944	27707518	4.845321	2.568207	4.706576
AT1G73687	AT1G73687	Chr1	-	27713234	27713415	0.000000	0.000000	0.000000
AT1G73690	AT1G73690	Chr1	+	27714948	27717281	20.739508	9.571738	17.541464
AT1G73700	AT1G73700	Chr1	-	27717380	27719648	1.615527	0.745601	1.366412
AT1G73710	AT1G73710	Chr1	+	27721190	27724165	0.000000	0.000000	0.000000
AT1G73720	AT1G73720	Chr1	+	27725002	27729931	52.834347	24.384209	44.687260
AT1G73730	AT1G73730	Chr1	-	27730031	27732514	20.024540	9.241764	16.936745
AT1G73740	AT1G73740	Chr1	+	27734279	27736189	4.286234	1.978191	3.625294
AT1G73770	AT1G73770	Chr1	+	27742128	27743565	14.088631	7.916498	14.508019
AT1G73780	AT1G73780	Chr1	+	27743872	27744168	0.000000	0.000000	0.000000
AT1G73790	AT1G73790	Chr1	+	27744672	27745377	0.570793	0.263433	0.482776
AT1G73805	AT1G73805	Chr1	-	27745427	27749178	0.062081	0.028652	0.052508
AT1G73750	AT1G73750	Chr1	+	27736630	27739079	5.568104	2.569802	4.709499
AT1G73760	AT1G73760	Chr1	-	27739168	27741207	34.210884	15.789073	28.935547
AT1G73820	AT1G73820	Chr1	-	27755512	27757211	48.793743	22.519382	41.269722
AT1G73830	AT1G73830	Chr1	+	27759973	27761588	2.717053	1.440475	2.639858
AT1G73840	AT1G73840	Chr1	-	27763685	27766364	51.221310	23.639759	43.322952
AT1G73850	AT1G73850	Chr1	+	27767263	27770457	2.942372	1.357969	2.488657
AT1G73860	AT1G73860	Chr1	-	27770986	27776857	0.282659	0.130453	0.239073
AT1G73870	AT1G73870	Chr1	+	27779166	27780676	2.953062	1.362903	2.497698
AT1G73875	AT1G73875	Chr1	+	27781006	27784920	19.736818	9.108974	16.693388
AT1G73880	AT1G73880	Chr1	+	27784981	27786804	44.676945	20.619389	37.787735
AT1G73885	AT1G73885	Chr1	+	27786864	27787708	375.596863	173.346191	317.679626
AT1G73890	AT1G73890	Chr1	-	27787903	27788658	10.109065	4.665555	8.550241
AT1G73910	AT1G73910	Chr1	+	27789293	27790187	6.162101	2.843945	5.211902
AT1G73920	AT1G73920	Chr1	+	27790875	27794914	38.028248	17.577139	32.212414
AT1G73930	AT1G73930	Chr1	-	27795120	27797981	27.534430	12.805731	23.468180
AT1G73940	AT1G73940	Chr1	-	27798313	27799596	2.398270	1.106854	2.028455
AT1G73950	AT1G73950	Chr1	-	27799830	27804604	13.260716	6.120111	11.215905
AT1G73960	AT1G73960	Chr1	-	27805045	27814446	13.231498	6.106627	11.191194
AT1G73965	AT1G73965	Chr1	+	27815797	27816468	0.205357	0.094777	0.173691
AT1G73970	AT1G73970	Chr1	+	27816814	27820078	11.047319	5.098580	9.343816
AT1G73980	AT1G73980	Chr1	-	27820149	27824036	21.280264	9.821309	17.998835
AT1G73990	AT1G73990	Chr1	+	27824433	27828926	50.345768	23.235676	42.582420
AT1G74000	AT1G74000	Chr1	-	27829142	27831431	8.036714	3.709120	6.797448
AT1G74010	AT1G74010	Chr1	-	27832158	27834113	0.149852	0.069160	0.126745
AT1G74020	AT1G74020	Chr1	-	27835131	27837317	14.066335	6.491922	11.897299
AT1G74030	AT1G74030	Chr1	-	27839184	27841939	69.428200	32.042637	58.722332
AT1G74040	AT1G74040	Chr1	+	27842171	27845776	34.758091	16.041622	29.398375
AT1G74070	AT1G74070	Chr1	-	27851488	27852976	57.203255	26.400557	48.382481
AT1G74088	AT1G74088	Chr1	+	27861116	27862753	8.436171	3.893478	7.135309
AT1G74090	AT1G74090	Chr1	+	27862909	27864193	0.000000	0.000000	0.000000
AT1G74100	AT1G74100	Chr1	-	27864345	27865694	50.747406	23.421040	42.922131
AT1G74120	AT1G74120	Chr1	-	27871274	27873260	0.000000	0.000000	0.000000
AT1G74130	AT1G74130	Chr1	+	27873611	27876033	0.796488	0.368531	0.675382
AT1G74150	AT1G74150	Chr1	+	27880528	27883626	6.557171	3.026278	5.546052
AT1G74050	AT1G74050	Chr1	-	27847047	27848806	702.604126	324.267212	594.262146
AT1G74055	AT1G74055	Chr1	+	27849230	27849812	6.020583	2.778631	5.092206
AT1G74060	AT1G74060	Chr1	-	27849833	27851374	353.110382	162.968185	298.660553
AT1G74160	AT1G74160	Chr1	+	27886426	27891431	20.076050	9.265537	16.980312
AT1G74170	AT1G74170	Chr1	-	27891494	27896355	10.736485	4.955123	9.080913
AT1G74180	AT1G74180	Chr1	-	27897197	27900908	0.636643	0.293825	0.538472
AT1G74220	AT1G74220	Chr1	-	27913099	27914134	0.209253	0.096575	0.176986
AT1G74200	AT1G74200	Chr1	-	27906909	27909358	2.595102	1.197696	2.194936
AT1G74205	AT1G74205	Chr1	-	27909481	27910384	0.000000	0.000000	0.000000
AT1G74210	AT1G74210	Chr1	+	27910314	27912941	10.291461	4.749735	8.704512
AT1G74240	AT1G74240	Chr1	+	27917396	27920139	13.229424	6.105669	11.189439
AT1G74230	AT1G74230	Chr1	+	27914699	27917083	45.751717	21.115421	38.696774
AT1G74250	AT1G74250	Chr1	+	27920328	27922414	3.835985	1.770391	3.244474
AT1G74260	AT1G74260	Chr1	-	27922833	27927904	42.697639	19.705896	36.113640
AT1G74270	AT1G74270	Chr1	-	27928171	27929497	703.995361	324.909302	595.438904
AT1G74280	AT1G74280	Chr1	+	27929662	27931364	7.551273	3.485078	6.386862
AT1G74290	AT1G74290	Chr1	+	27931836	27934268	0.647470	0.298822	0.547630
AT1G74300	AT1G74300	Chr1	+	27935298	27936608	1.008835	0.465599	0.853272
AT1G74310	AT1G74310	Chr1	-	27936508	27940190	7.870231	3.632284	6.656637
AT1G74320	AT1G74320	Chr1	+	27940673	27943204	39.163406	18.074772	33.124390
AT1G74330	AT1G74330	Chr1	-	27943462	27947109	7.239592	3.609027	6.614016
AT1G74340	AT1G74340	Chr1	-	27948123	27951668	14.207655	6.557144	12.016827
AT1G74350	AT1G74350	Chr1	-	27949022	27951283	0.000000	0.000000	0.000000
AT1G74360	AT1G74360	Chr1	+	27954231	27958114	0.773099	0.356802	0.653887
AT1G74370	AT1G74370	Chr1	-	27958086	27959366	0.000000	0.000000	0.000000
AT1G74400	AT1G74400	Chr1	+	27963953	27965341	3.111591	1.436068	2.631782
AT1G74410	AT1G74410	Chr1	+	27965551	27967926	4.799817	2.215221	4.059682
AT1G74420	AT1G74420	Chr1	-	27967771	27969879	6.501684	3.020356	5.535198
AT1G74380	AT1G74380	Chr1	+	27959578	27961454	0.000000	0.000000	0.000000
AT1G74390	AT1G74390	Chr1	-	27961537	27963847	16.005169	7.386736	13.537163
AT1G74430	AT1G74430	Chr1	+	27975179	27977434	18.302687	8.447092	15.480401
AT1G74440	AT1G74440	Chr1	-	27976502	27980404	1.341270	0.619026	1.134445
AT1G74450	AT1G74450	Chr1	+	27982509	27984280	0.000000	0.000000	0.000000
AT1G74453	AT1G74453	Chr1	-	27984604	27984713	0.000000	0.000000	0.000000
AT1G74456	AT1G74456	Chr1	-	27984745	27984826	0.000000	0.000000	0.000000
AT1G74457	AT1G74457	Chr1	+	27985957	27986536	0.169463	0.078211	0.143332
AT1G74460	AT1G74460	Chr1	-	27987961	27989801	0.124300	0.057367	0.105133
AT1G74490	AT1G74490	Chr1	-	27994700	27996742	4.125680	1.904092	3.489498
AT1G74510	AT1G74510	Chr1	+	28005365	28007739	23.123936	12.911378	23.661791
AT1G74520	AT1G74520	Chr1	-	28007974	28009300	53.215813	24.560266	45.009907
AT1G74530	AT1G74530	Chr1	-	28009523	28012162	31.206013	15.735630	28.837603
AT1G74540	AT1G74540	Chr1	+	28013309	28015049	0.000000	0.000000	0.000000
AT1G74545	AT1G74545	Chr1	-	28014585	28015482	0.415312	0.191676	0.351271
AT1G74470	AT1G74470	Chr1	+	27991165	27993006	424.359375	195.851151	358.922913
AT1G74480	AT1G74480	Chr1	-	27993032	27994178	0.655518	0.302536	0.554437
AT1G74580	AT1G74580	Chr1	+	28020777	28023068	0.000000	0.000000	0.000000
AT1G74590	AT1G74590	Chr1	-	28023627	28024726	9.735343	4.493074	8.234147
AT1G74550	AT1G74550	Chr1	+	28016045	28017711	0.000000	0.000000	0.000000
AT1G74560	AT1G74560	Chr1	-	28017584	28020049	349.056122	161.556412	296.073303
AT1G74600	AT1G74600	Chr1	-	28025153	28027840	0.000000	0.000000	0.000000
AT1G74650	AT1G74650	Chr1	+	28041191	28042995	6.225445	2.873179	5.265478
AT1G74670	AT1G74670	Chr1	+	28053286	28054149	15.094801	6.966582	12.767175
AT1G74630	AT1G74630	Chr1	+	28030521	28032452	3.109213	1.434970	2.629771
AT1G74640	AT1G74640	Chr1	+	28032763	28034773	10.229974	4.721357	8.652506
AT1G74680	AT1G74680	Chr1	+	28059188	28061119	11.188072	5.163541	9.462865
AT1G74690	AT1G74690	Chr1	-	28061159	28064625	117.902420	54.414551	99.721802
AT1G74700	AT1G74700	Chr1	+	28065266	28067217	8.416905	3.884586	7.119013
AT1G74710	AT1G74710	Chr1	+	28070295	28074148	12.671782	6.118533	11.213015
AT1G74750	AT1G74750	Chr1	+	28086800	28089367	0.000000	0.000000	0.000000
AT1G74770	AT1G74770	Chr1	-	28089571	28094834	0.051742	0.023880	0.043763
AT1G74780	AT1G74780	Chr1	+	28095815	28098185	4.167004	1.923164	3.524450
