Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT1G62095	AT1G62095	Chr1	-	22955926	22956483	0.362007	0.124868	0.291551
AT1G62110	AT1G62110	Chr1	-	22957876	22959711	0.000000	0.000000	0.000000
AT1G62120	AT1G62120	Chr1	-	22960191	22961779	0.000000	0.000000	0.000000
AT1G62130	AT1G62130	Chr1	-	22962340	22968920	7.502934	2.588005	6.042662
AT1G62150	AT1G62150	Chr1	-	22970029	22971764	0.000000	0.000000	0.000000
AT1G62170	AT1G62170	Chr1	+	22973840	22975754	0.000000	0.000000	0.000000
AT1G62180	AT1G62180	Chr1	-	22975530	22977625	36.021111	12.606001	29.433409
AT1G62181	AT1G62181	Chr1	+	22977712	22977813	0.000000	0.000000	0.000000
AT1G62200	AT1G62200	Chr1	-	22982036	22984359	10.418713	3.593751	8.390952
AT1G62240	AT1G62240	Chr1	+	22994583	22995471	1.910011	0.658825	1.538272
AT1G62250	AT1G62250	Chr1	-	22995437	22997613	14.193778	5.421816	12.659249
AT1G62260	AT1G62260	Chr1	-	22997826	22999796	0.000000	0.000000	0.000000
AT1G62290	AT1G62290	Chr1	-	23009911	23013529	1.083152	0.377513	0.881444
AT1G62300	AT1G62300	Chr1	-	23016683	23019279	4.367336	1.506436	3.517335
AT1G62305	AT1G62305	Chr1	-	23026776	23029339	9.223001	3.181311	7.427958
AT1G62310	AT1G62310	Chr1	-	23036039	23039609	8.783029	3.029551	7.073617
AT1G62320	AT1G62320	Chr1	-	23041668	23044855	0.044589	0.015380	0.035911
AT1G62330	AT1G62330	Chr1	+	23046893	23050193	28.862461	9.955598	23.245054
AT1G62333	AT1G62333	Chr1	+	23050445	23050940	0.776210	0.267740	0.625139
AT1G62350	AT1G62350	Chr1	+	23056653	23058114	19.032675	6.564986	15.328406
AT1G62355	AT1G62355	Chr1	+	23058034	23058156	0.000000	0.000000	0.000000
AT1G62360	AT1G62360	Chr1	-	23058582	23061722	0.148202	0.051120	0.119358
AT1G62370	AT1G62370	Chr1	+	23072575	23073189	0.000000	0.000000	0.000000
AT1G62380	AT1G62380	Chr1	+	23082170	23084253	39.250595	13.538802	31.611380
AT1G62390	AT1G62390	Chr1	-	23084293	23087127	0.000000	0.000000	0.000000
AT1G62400	AT1G62400	Chr1	+	23090243	23091589	0.886157	0.305664	0.713687
AT1G62422	AT1G62422	Chr1	-	23100139	23101033	0.000000	0.000000	0.000000
AT1G62430	AT1G62430	Chr1	-	23105941	23109476	62.483841	21.552700	50.322811
AT1G62440	AT1G62440	Chr1	+	23111818	23115293	0.395532	0.136432	0.318551
AT1G62480	AT1G62480	Chr1	+	23128705	23129759	69.789566	24.072681	56.206650
AT1G62490	AT1G62490	Chr1	-	23130405	23131533	2.014593	0.694898	1.622499
AT1G62500	AT1G62500	Chr1	+	23132045	23133502	251.856659	86.873520	202.838593
AT1G62510	AT1G62510	Chr1	-	23136369	23137191	0.000000	0.000000	0.000000
AT1G62520	AT1G62520	Chr1	+	23144412	23145509	23.988161	8.274294	19.319424
AT1G62540	AT1G62540	Chr1	+	23151794	23155717	6.371264	2.197655	5.131246
AT1G62560	AT1G62560	Chr1	+	23159823	23162649	2.699239	0.931055	2.173895
AT1G62570	AT1G62570	Chr1	+	23169136	23172105	0.793142	0.273580	0.638775
AT1G62580	AT1G62580	Chr1	+	23173333	23176931	2.383143	0.822023	1.919320
AT1G62590	AT1G62590	Chr1	-	23176930	23179248	8.807509	3.037995	7.093332
AT1G62600	AT1G62600	Chr1	+	23179477	23181519	20.726360	7.149193	16.692455
AT1G62610	AT1G62610	Chr1	-	23181463	23183227	12.483747	4.485585	10.473270
AT1G62620	AT1G62620	Chr1	+	23182644	23184991	2.982335	1.028704	2.401893
AT1G62630	AT1G62630	Chr1	+	23185912	23188593	0.000000	0.000000	0.000000
AT1G62640	AT1G62640	Chr1	+	23192228	23195103	117.368782	40.596375	94.787369
AT1G62660	AT1G62660	Chr1	+	23199718	23203765	4.213344	1.453319	3.393314
AT1G62670	AT1G62670	Chr1	-	23204773	23206665	0.000000	0.000000	0.000000
AT1G62680	AT1G62680	Chr1	-	23207090	23209913	9.297696	3.207076	7.488115
AT1G62690	AT1G62690	Chr1	-	23210441	23211389	2.316176	0.798924	1.865386
AT1G62700	AT1G62700	Chr1	-	23216218	23217916	2.942733	1.015044	2.369998
AT1G62710	AT1G62710	Chr1	-	23223874	23226916	8.061189	2.780565	6.492265
AT1G62720	AT1G62720	Chr1	+	23227532	23229150	2.782582	0.959803	2.241017
AT1G62730	AT1G62730	Chr1	-	23229059	23230736	17.758593	6.125514	14.302295
AT1G62740	AT1G62740	Chr1	+	23230956	23233543	58.355759	20.128790	46.998165
AT1G62750	AT1G62750	Chr1	-	23233434	23236447	373.246094	128.744675	300.602386
AT1G62760	AT1G62760	Chr1	-	23237574	23238512	0.000000	0.000000	0.000000
AT1G62766.1	AT1G62766.1	Chr1	-	23240661	23242889	0.101480	0.035004	0.081729
AT1G62780	AT1G62780	Chr1	-	23249145	23251105	381.562714	131.613342	307.300385
AT1G62790	AT1G62790	Chr1	+	23252313	23253743	33.308689	11.533529	26.929321
AT1G62800	AT1G62800	Chr1	-	23253703	23257463	0.217914	0.075166	0.175502
AT1G62810	AT1G62810	Chr1	-	23257726	23261966	2.011350	0.693780	1.619887
AT1G62820	AT1G62820	Chr1	-	23263671	23264349	0.000000	0.000000	0.000000
AT1G62830	AT1G62830	Chr1	-	23264490	23267202	22.091043	7.619916	17.791534
AT1G62840	AT1G62840	Chr1	+	23271416	23272578	0.046103	0.015902	0.037130
AT1G62850	AT1G62850	Chr1	-	23271703	23274302	22.484665	8.031407	18.752314
AT1G62860	AT1G62860	Chr1	-	23274676	23277017	0.000000	0.000000	0.000000
AT1G62870	AT1G62870	Chr1	-	23284012	23286760	3.100764	1.069554	2.497272
AT1G62880	AT1G62880	Chr1	+	23291929	23295266	10.138472	7.004189	16.353889
AT1G62886	AT1G62886	Chr1	+	23294413	23294710	0.000000	0.000000	0.000000
AT1G62890.1	AT1G62890.1	Chr1	+	23294977	23295564	0.000000	0.000000	0.000000
AT1G62900	AT1G62900	Chr1	+	23297720	23298682	1.469406	0.506846	1.183420
AT1G62910	AT1G62910	Chr1	+	23299057	23300958	0.000000	0.000000	0.000000
AT1G62914	AT1G62914	Chr1	+	23301576	23303162	0.000000	0.000000	0.000000
AT1G62920	AT1G62920	Chr1	+	23304313	23306374	2.821538	0.973240	2.272391
AT1G62930	AT1G62930	Chr1	+	23306534	23308683	0.000000	0.000000	0.000000
AT1G62950	AT1G62950	Chr1	+	23315294	23318234	9.182010	3.167172	7.394945
AT1G62960	AT1G62960	Chr1	-	23318187	23320316	22.928247	7.908695	18.465797
AT1G62970	AT1G62970	Chr1	+	23323317	23326053	0.000000	0.000000	0.000000
AT1G62975	AT1G62975	Chr1	+	23328850	23330776	13.875577	4.786136	11.175018
AT1G62981	AT1G62981	Chr1	+	23333632	23335395	0.780850	0.304677	0.711382
AT1G62990	AT1G62990	Chr1	+	23337365	23340688	3.909780	1.348610	3.148832
AT1G63000	AT1G63000	Chr1	+	23342393	23344113	2.264094	0.780959	1.823441
AT1G63010	AT1G63010	Chr1	-	23347561	23352697	23.442055	9.669198	22.576347
AT1G63020	AT1G63020	Chr1	-	23354685	23362564	2.421502	0.869547	2.030281
AT1G63040	AT1G63040	Chr1	+	23371327	23372073	0.000000	0.000000	0.000000
AT1G63050	AT1G63050	Chr1	-	23375884	23378291	35.261314	12.162769	28.398520
AT1G63070	AT1G63070	Chr1	-	23385324	23387167	0.172871	0.059629	0.139226
AT1G63080	AT1G63080	Chr1	-	23387631	23390816	0.000000	0.000000	0.000000
AT1G63090	AT1G63090	Chr1	-	23391063	23392851	11.885886	4.099827	9.572575
AT1G63100	AT1G63100	Chr1	-	23399391	23401367	0.000000	0.000000	0.000000
AT1G63110	AT1G63110	Chr1	+	23404821	23408052	36.091129	13.026304	30.414762
AT1G63120	AT1G63120	Chr1	-	23408876	23410815	14.613338	5.040614	11.769191
AT1G63130	AT1G63130	Chr1	+	23412730	23415149	0.000000	0.000000	0.000000
AT1G63140	AT1G63140	Chr1	+	23417494	23419007	0.615795	0.212408	0.495945
AT1G63150	AT1G63150	Chr1	+	23419396	23421579	2.741051	0.945477	2.207569
AT1G63160	AT1G63160	Chr1	-	23421864	23423828	31.802828	10.969826	25.613146
AT1G63170	AT1G63170	Chr1	+	23425352	23427311	51.288811	17.691172	41.306637
AT1G63180	AT1G63180	Chr1	-	23427409	23429603	7.594034	2.619428	6.116032
AT1G63220	AT1G63220	Chr1	+	23448919	23450452	48.716068	16.856808	39.358498
AT1G63230	AT1G63230	Chr1	+	23450654	23452311	0.000000	0.000000	0.000000
AT1G63240	AT1G63240	Chr1	-	23456021	23458661	21.206322	7.314747	17.079004
AT1G63245	AT1G63245	Chr1	-	23460529	23460771	0.000000	0.000000	0.000000
AT1G63250	AT1G63250	Chr1	-	23463069	23466451	8.391339	2.894445	6.758160
AT1G63260	AT1G63260	Chr1	-	23466746	23469204	28.163469	10.681105	24.939018
AT1G63270	AT1G63270	Chr1	-	23469664	23471237	5.997648	2.068783	4.830345
AT1G63290	AT1G63290	Chr1	-	23471849	23473639	66.302780	22.869976	53.398483
AT1G63295	AT1G63295	Chr1	-	23474069	23475532	0.512032	0.176616	0.412377
AT1G63300	AT1G63300	Chr1	+	23482193	23486220	8.127618	2.803479	6.545766
AT1G63310	AT1G63310	Chr1	-	23486307	23487085	0.000000	0.000000	0.000000
AT1G63320	AT1G63320	Chr1	-	23488884	23489530	0.320875	0.110680	0.258424
AT1G63330	AT1G63330	Chr1	+	23489840	23491519	0.000000	0.000000	0.000000
AT1G63340	AT1G63340	Chr1	-	23491882	23494019	0.301556	0.104016	0.242865
AT1G63350	AT1G63350	Chr1	-	23494935	23497631	0.074898	0.025835	0.060321
AT1G63360	AT1G63360	Chr1	-	23499515	23502169	0.000000	0.000000	0.000000
AT1G63370	AT1G63370	Chr1	-	23503205	23505358	1.767554	0.609687	1.423541
AT1G63380	AT1G63380	Chr1	+	23505557	23506504	0.636765	0.272615	0.636522
AT1G63390	AT1G63390	Chr1	-	23506507	23506983	0.040609	0.014007	0.032705
AT1G63400	AT1G63400	Chr1	+	23507320	23509053	0.000000	0.000000	0.000000
AT1G63420	AT1G63420	Chr1	+	23515874	23518910	32.968403	11.371870	26.551868
AT1G63430	AT1G63430	Chr1	+	23522497	23526832	24.156424	9.023108	21.067808
AT1G63440	AT1G63440	Chr1	+	23527655	23531109	1.843622	0.635925	1.484804
AT1G63460	AT1G63460	Chr1	+	23535016	23536467	45.349167	15.642397	36.523006
AT1G63470	AT1G63470	Chr1	-	23536519	23539220	91.213936	31.462645	73.461266
AT1G63480	AT1G63480	Chr1	-	23539557	23542137	40.346325	13.916755	32.493847
AT1G63490	AT1G63490	Chr1	-	23544656	23552030	12.634930	4.358197	10.175835
AT1G63500	AT1G63500	Chr1	+	23555686	23558899	12.384198	4.271711	9.973902
AT1G63520	AT1G63520	Chr1	+	23559887	23562143	0.666667	0.229955	0.536916
AT1G63610	AT1G63610	Chr1	-	23583521	23585727	109.190094	37.752499	88.147285
AT1G63630	AT1G63630	Chr1	+	23587005	23588421	1.487908	0.656194	1.532129
AT1G63640	AT1G63640	Chr1	-	23589043	23595821	44.535034	15.420374	36.004608
AT1G63650	AT1G63650	Chr1	+	23599413	23602902	48.255161	18.221895	42.545807
AT1G63660	AT1G63660	Chr1	-	23603935	23607275	81.362900	28.745703	67.117546
AT1G63670	AT1G63670	Chr1	-	23607422	23610653	20.222429	7.312047	17.072699
AT1G63680	AT1G63680	Chr1	+	23614437	23617767	69.777794	24.068621	56.197166
AT1G63690	AT1G63690	Chr1	+	23618378	23622396	70.653442	24.418234	57.013474
AT1G63700	AT1G63700	Chr1	-	23624666	23629112	12.621688	4.353629	10.165170
AT1G63710	AT1G63710	Chr1	-	23632178	23633942	0.000000	0.000000	0.000000
AT1G63720	AT1G63720	Chr1	-	23635856	23637529	7.958662	2.745200	6.409693
AT1G63730	AT1G63730	Chr1	+	23641770	23645132	1.286342	0.443701	1.035985
AT1G63740	AT1G63740	Chr1	+	23645429	23648973	2.503391	0.863501	2.016164
AT1G63750	AT1G63750	Chr1	+	23650848	23655363	1.409189	0.537195	1.254282
AT1G63760	AT1G63760	Chr1	+	23655713	23657612	0.000000	0.000000	0.000000
AT1G63770	AT1G63770	Chr1	-	23657506	23664677	122.141495	45.008015	105.087982
AT1G63780	AT1G63780	Chr1	-	23664834	23667367	76.960503	26.546171	61.981930
AT1G63800	AT1G63800	Chr1	-	23667616	23669080	35.063393	12.094501	28.239117
AT1G63810	AT1G63810	Chr1	-	23669532	23675898	35.254318	12.160356	28.392885
AT1G63820	AT1G63820	Chr1	-	23682422	23684367	4.924212	1.698520	3.965828
AT1G63830	AT1G63830	Chr1	+	23685093	23687363	39.535778	16.520084	38.572292
AT1G63840	AT1G63840	Chr1	-	23689697	23690807	3.482448	1.201209	2.804670
AT1G63850	AT1G63850	Chr1	+	23696962	23698708	6.624861	2.285129	5.335485
AT1G63855	AT1G63855	Chr1	-	23699369	23700967	11.919624	5.750092	13.425733
AT1G63860	AT1G63860	Chr1	-	23701484	23706005	2.843680	0.980877	2.290224
AT1G63880	AT1G63880	Chr1	-	23712276	23716124	10.967943	3.783199	8.833287
AT1G63900	AT1G63900	Chr1	+	23716643	23719337	23.654985	8.762676	20.459736
AT1G63910	AT1G63910	Chr1	-	23719783	23721774	0.400138	0.138021	0.322260
AT1G63930	AT1G63930	Chr1	+	23727891	23729333	0.909910	0.313857	0.732817
AT1G63940	AT1G63940	Chr1	+	23729979	23733892	102.184059	38.294460	89.412682
AT1G63970	AT1G63970	Chr1	-	23738691	23740364	142.565170	49.175343	114.818169
AT1G63980	AT1G63980	Chr1	+	23740516	23743302	227.647186	78.736374	183.839401
AT1G63990	AT1G63990	Chr1	-	23742842	23745374	1.691397	0.583418	1.362206
AT1G64000	AT1G64000	Chr1	+	23747304	23749053	1.798423	0.620334	1.448402
AT1G64020	AT1G64020	Chr1	-	23751756	23752121	0.000000	0.000000	0.000000
AT1G64040	AT1G64040	Chr1	-	23758283	23760558	72.455750	24.992334	58.353924
AT1G64050	AT1G64050	Chr1	+	23762353	23766168	29.367176	10.564424	24.666586
AT1G64060	AT1G64060	Chr1	+	23769774	23776931	2.527785	0.871915	2.035810
AT1G64065	AT1G64065	Chr1	+	23778353	23779529	0.085811	0.029599	0.069110
AT1G64080	AT1G64080	Chr1	-	23785021	23786800	33.555687	11.574444	27.024853
AT1G64090	AT1G64090	Chr1	+	23789062	23790976	272.729858	123.678596	288.773773
AT1G64100	AT1G64100	Chr1	+	23791585	23795563	1.387221	0.490356	1.144919
AT1G64105	AT1G64105	Chr1	+	23795050	23795642	0.000000	0.000000	0.000000
AT1G64140	AT1G64140	Chr1	-	23803793	23807159	0.000000	0.000000	0.000000
AT1G64142	AT1G64142	Chr1	-	23803793	23807159	0.000007	0.000002	0.000006
AT1G64150	AT1G64150	Chr1	-	23808909	23812677	60.346798	20.815565	48.601692
AT1G64170	AT1G64170	Chr1	-	23815239	23818293	0.572250	0.197388	0.460875
AT1G64180	AT1G64180	Chr1	+	23821516	23824359	7.675675	2.647589	6.181783
AT1G64185	AT1G64185	Chr1	+	23824514	23825383	17.906349	6.176480	14.421295
AT1G64190	AT1G64190	Chr1	-	23825328	23827136	0.000000	0.000000	0.000000
AT1G64200	AT1G64200	Chr1	-	23828526	23830002	30.923336	10.666459	24.904825
AT1G64210	AT1G64210	Chr1	+	23831033	23832863	0.353910	0.122075	0.285030
AT1G64220	AT1G64220	Chr1	-	23833088	23833321	0.000000	0.000000	0.000000
AT1G64230	AT1G64230	Chr1	+	23833551	23835536	296.788818	119.971466	280.118103
AT1G64240.1	AT1G64240.1	Chr1	+	23837561	23839897	0.252888	0.087229	0.203669
AT1G64250.1	AT1G64250.1	Chr1	+	23840888	23843251	2.296108	0.792002	1.849224
AT1G64260	AT1G64260	Chr1	+	23847756	23849915	0.000000	0.000000	0.000000
AT1G64270.1	AT1G64270.1	Chr1	+	23850572	23852785	0.000000	0.000000	0.000000
AT1G64280	AT1G64280	Chr1	-	23852748	23855566	10.087490	3.479502	8.124194
AT1G64300	AT1G64300	Chr1	+	23863066	23866045	3.366422	1.167220	2.725311
AT1G64310	AT1G64310	Chr1	+	23866053	23867711	0.000000	0.000000	0.000000
AT1G64320	AT1G64320	Chr1	+	23869036	23870548	0.000000	0.000000	0.000000
AT1G64330	AT1G64330	Chr1	+	23870905	23874198	37.745480	13.019638	30.399199
AT1G64350	AT1G64350	Chr1	+	23881512	23883297	57.136211	19.708132	46.015980
AT1G64355	AT1G64355	Chr1	+	23886084	23887212	18.906206	7.151178	16.697090
AT1G64380	AT1G64380	Chr1	-	23890646	23892173	2.351440	0.811088	1.893787
AT1G64385	AT1G64385	Chr1	+	23900035	23902281	41.383385	14.274469	33.329067
AT1G64390	AT1G64390	Chr1	+	23911119	23915229	51.586277	17.793779	41.546207
AT1G64400	AT1G64400	Chr1	-	23915598	23919783	2.956520	1.019800	2.381102
AT1G64405	AT1G64405	Chr1	+	23923732	23924336	0.000000	0.000000	0.000000
AT1G64430	AT1G64430	Chr1	+	23933380	23936867	58.842049	22.181528	51.791042
AT1G64440	AT1G64440	Chr1	+	23937030	23939899	61.882252	21.345196	49.838310
AT1G64450	AT1G64450	Chr1	-	23941598	23942846	0.000000	0.000000	0.000000
AT1G64460	AT1G64460	Chr1	-	23943499	23944680	1.749606	0.603496	1.409086
AT1G64470	AT1G64470	Chr1	-	23944722	23945772	0.000000	0.000000	0.000000
AT1G64480	AT1G64480	Chr1	-	23948028	23949751	0.636434	0.219527	0.512567
AT1G64490	AT1G64490	Chr1	+	23952133	23952713	0.000000	0.000000	0.000000
AT1G64500	AT1G64500	Chr1	+	23953233	23954492	23.686586	8.170271	19.076542
AT1G64510	AT1G64510	Chr1	-	23954803	23956255	625.821838	215.866211	504.020142
AT1G64520	AT1G64520	Chr1	+	23956386	23958322	215.241287	74.243690	173.349564
AT1G64530	AT1G64530	Chr1	+	23959661	23963081	15.601721	5.381539	12.565208
AT1G64550	AT1G64550	Chr1	+	23968779	23973614	113.613029	39.188812	91.500885
AT1G64560	AT1G64560	Chr1	+	23973729	23974177	0.000000	0.000000	0.000000
AT1G64561	AT1G64561	Chr1	-	23974041	23974775	1.685842	0.581502	1.357732
AT1G64563	AT1G64563	Chr1	-	23975085	23978335	0.499829	0.172407	0.402549
AT1G64570	AT1G64570	Chr1	+	23978868	23983925	11.335748	3.910067	9.129508
AT1G64572	AT1G64572	Chr1	+	23984011	23984795	32.704266	11.280761	26.339140
AT1G64580	AT1G64580	Chr1	-	23984790	23986731	0.000000	0.000000	0.000000
AT1G64583	AT1G64583	Chr1	-	23987051	23988740	0.000000	0.000000	0.000000
AT1G64600	AT1G64600	Chr1	+	23995971	23998720	20.684021	7.134589	16.658356
AT1G64610	AT1G64610	Chr1	-	23998725	24001950	6.641475	2.321052	5.419361
AT1G64620	AT1G64620	Chr1	+	24006992	24008694	4.342983	1.498035	3.497722
AT1G64625	AT1G64625	Chr1	+	24016643	24019271	5.512743	1.945676	4.542906
AT1G64628	AT1G64628	Chr1	+	24019490	24022310	13.597215	4.690120	10.950832
AT1G64630	AT1G64630	Chr1	+	24019490	24022310	13.447825	4.638590	10.830518
AT1G64640	AT1G64640	Chr1	-	24022285	24023196	2.238095	0.771991	1.802502
AT1G64650	AT1G64650	Chr1	-	24023498	24026421	124.770378	47.257965	110.341324
AT1G64660	AT1G64660	Chr1	+	24028918	24030780	16.947290	5.845669	13.648893
AT1G64670	AT1G64670	Chr1	-	24030820	24033556	47.696136	16.451942	38.413189
AT1G64680	AT1G64680	Chr1	+	24036021	24037401	56.007305	19.318733	45.106781
AT1G64690	AT1G64690	Chr1	+	24038034	24039177	0.000000	0.000000	0.000000
AT1G64700	AT1G64700	Chr1	-	24039810	24040595	0.000000	0.000000	0.000000
AT1G64710	AT1G64710	Chr1	+	24044545	24046552	15.886747	5.628979	13.142950
AT1G64720	AT1G64720	Chr1	-	24046553	24048622	206.513092	71.233063	166.320129
AT1G64740	AT1G64740	Chr1	+	24050006	24052487	11.058318	3.814372	8.906074
AT1G64750	AT1G64750	Chr1	-	24052362	24053908	105.109215	60.318344	140.835663
AT1G64760	AT1G64760	Chr1	-	24054143	24056414	24.428600	9.028088	21.079435
AT1G64770	AT1G64770	Chr1	+	24057063	24059561	59.499920	29.290937	68.390610
AT1G64780	AT1G64780	Chr1	-	24060770	24062630	4.005373	1.381583	3.225820
AT1G64790	AT1G64790	Chr1	-	24064937	24083428	51.202892	18.263268	42.642406
AT1G64810	AT1G64810	Chr1	+	24086558	24088538	26.078369	9.498577	22.177969
AT1G64840	AT1G64840	Chr1	+	24093558	24095399	26.307184	9.074200	21.187099
AT1G64850	AT1G64850	Chr1	-	24096435	24097650	97.407082	33.598854	78.449043
AT1G64860	AT1G64860	Chr1	+	24097913	24100952	71.089256	24.998684	58.368748
AT1G64880	AT1G64880	Chr1	+	24105642	24109146	185.358185	63.936043	149.282516
AT1G64890	AT1G64890	Chr1	+	24109542	24111400	1.744645	0.601785	1.405090
AT1G64900	AT1G64900	Chr1	+	24113215	24114984	17.625423	6.079579	14.195045
AT1G64940	AT1G64940	Chr1	+	24123789	24125324	0.089193	0.030766	0.071834
AT1G64950	AT1G64950	Chr1	+	24127561	24129458	8.145153	2.809527	6.559888
AT1G64960	AT1G64960	Chr1	+	24129918	24134204	17.744596	6.120687	14.291024
AT1G64970	AT1G64970	Chr1	-	24134085	24136109	71.215218	24.564436	57.354828
AT1G64980	AT1G64980	Chr1	-	24137517	24139276	1.313928	0.453216	1.058202
AT1G64990	AT1G64990	Chr1	-	24139907	24146189	34.674156	12.520241	29.233170
AT1G65000	AT1G65000	Chr1	+	24147044	24148689	11.723530	4.043825	9.441817
AT1G65010	AT1G65010	Chr1	+	24149543	24154274	0.844453	0.291279	0.680100
AT1G65020	AT1G65020	Chr1	-	24154344	24156605	34.314484	11.836177	27.635967
AT1G65030	AT1G65030	Chr1	+	24156770	24158675	25.419838	8.768126	20.472456
AT1G65032	AT1G65032	Chr1	-	24158650	24159585	23.748789	8.191727	19.126638
AT1G65040	AT1G65040	Chr1	-	24159834	24163628	39.754040	14.164367	33.071995
AT1G65060	AT1G65060	Chr1	-	24167202	24171502	35.928398	13.366635	31.209391
AT1G65070	AT1G65070	Chr1	-	24172899	24176310	32.301937	11.254292	26.277338
AT1G65080	AT1G65080	Chr1	+	24176582	24180871	6.126518	2.113235	4.934134
AT1G65090	AT1G65090	Chr1	-	24180830	24183300	0.200642	0.074137	0.173101
AT1G65110	AT1G65110	Chr1	-	24183959	24188330	1.103196	0.380528	0.888485
AT1G65120	AT1G65120	Chr1	-	24191348	24196073	1.325114	0.464240	1.083941
AT1G65130	AT1G65130	Chr1	-	24196472	24201022	1.143291	0.394358	0.920776
AT1G65150	AT1G65150	Chr1	-	24203841	24205775	14.733183	5.156546	12.039878
AT1G65180	AT1G65180	Chr1	-	24211741	24213870	2.769014	0.955123	2.230090
AT1G65190	AT1G65190	Chr1	-	24215644	24217328	2.378635	0.820468	1.915689
AT1G65200	AT1G65200	Chr1	-	24218470	24222789	0.199032	0.068653	0.160295
AT1G65220	AT1G65220	Chr1	+	24226111	24228970	185.785858	64.083557	149.626953
AT1G65230	AT1G65230	Chr1	+	24229148	24230902	55.018707	18.977736	44.310593
AT1G65240	AT1G65240	Chr1	-	24230867	24233349	0.837926	0.289028	0.674843
AT1G65250	AT1G65250	Chr1	+	24234338	24235808	0.000000	0.000000	0.000000
AT1G65260	AT1G65260	Chr1	+	24236258	24240705	233.473511	80.532570	188.033295
AT1G65270	AT1G65270	Chr1	+	24241723	24244991	78.741669	32.243019	75.283340
AT1G65280	AT1G65280	Chr1	+	24245296	24248762	38.329235	13.220994	30.869341
AT1G65290	AT1G65290	Chr1	-	24248828	24250421	283.018799	97.622345	227.935745
AT1G65295	AT1G65295	Chr1	+	24251511	24252303	90.399208	31.181616	72.805099
AT1G65300	AT1G65300	Chr1	+	24254929	24255765	0.000000	0.000000	0.000000
AT1G65320	AT1G65320	Chr1	-	24259888	24262951	4.059517	1.400259	3.269426
AT1G65350	AT1G65350	Chr1	-	24272518	24277275	0.055144	0.019021	0.044411
AT1G65346	AT1G65346	Chr1	-	24273181	24274038	0.394477	0.136068	0.317701
AT1G65347.1	AT1G65347.1	Chr1	+	24274897	24275690	0.000000	0.000000	0.000000
AT1G65370	AT1G65370	Chr1	-	24284469	24286145	180.530869	62.270947	145.394730
AT1G65380	AT1G65380	Chr1	+	24286826	24289249	0.000000	0.000000	0.000000
AT1G65385	AT1G65385	Chr1	-	24289658	24291024	0.413314	0.142565	0.332872
AT1G65390	AT1G65390	Chr1	+	24292478	24294631	0.403168	0.139066	0.324701
AT1G65410	AT1G65410	Chr1	+	24295169	24297595	56.285252	19.414606	45.330631
AT1G65420	AT1G65420	Chr1	-	24297480	24298570	23.855812	8.228642	19.212831
AT1G65430	AT1G65430	Chr1	-	24300898	24306236	30.744873	10.604902	24.761099
AT1G65440	AT1G65440	Chr1	-	24306611	24314620	41.276775	14.504710	33.866653
AT1G65450	AT1G65450	Chr1	+	24315814	24319064	29.359064	13.319108	31.098421
AT1G65470	AT1G65470	Chr1	-	24319670	24324064	29.963261	10.691050	24.962240
AT1G65486	AT1G65486	Chr1	+	24349523	24350306	0.594675	0.292538	0.683038
AT1G65490	AT1G65490	Chr1	+	24354771	24355351	9.702586	3.346736	7.814203
AT1G65500	AT1G65500	Chr1	+	24357867	24358616	0.385057	0.132819	0.310115
AT1G65520	AT1G65520	Chr1	-	24361032	24361993	11.783784	4.064609	9.490344
AT1G65540	AT1G65540	Chr1	-	24362382	24366011	32.820259	11.320770	26.432558
AT1G65541	AT1G65541	Chr1	+	24366310	24366405	0.000000	0.000000	0.000000
AT1G65560	AT1G65560	Chr1	-	24371387	24373798	15.817727	5.456047	12.739174
AT1G65580	AT1G65580	Chr1	-	24377314	24384079	15.894004	5.482357	12.800605
AT1G65590	AT1G65590	Chr1	+	24385900	24391207	36.301243	12.521474	29.236050
AT1G65620	AT1G65620	Chr1	+	24398143	24400969	3.262551	1.972823	4.606290
AT1G65630	AT1G65630	Chr1	-	24406542	24409068	1.145484	0.395115	0.922542
AT1G65642	AT1G65642	Chr1	-	24413931	24414970	0.978348	0.337464	0.787935
AT1G65650	AT1G65650	Chr1	-	24415015	24417709	15.667572	5.404253	12.618242
AT1G65660	AT1G65660	Chr1	-	24418107	24421292	48.132862	16.602583	38.764919
AT1G65690	AT1G65690	Chr1	-	24431430	24432953	0.019493	0.006724	0.015699
AT1G65700	AT1G65700	Chr1	-	24434203	24436294	108.621323	46.972027	109.673698
AT1G65710	AT1G65710	Chr1	-	24436901	24438542	0.000000	0.000000	0.000000
AT1G65720	AT1G65720	Chr1	-	24440259	24441073	0.000000	0.000000	0.000000
AT1G65730	AT1G65730	Chr1	+	24442504	24446291	0.767187	0.264628	0.617872
AT1G65810	AT1G65810	Chr1	-	24477043	24480728	0.362493	0.125036	0.291942
AT1G65820	AT1G65820	Chr1	+	24485101	24486892	50.606075	21.828398	50.966530
AT1G65840	AT1G65840	Chr1	+	24489780	24493024	62.230186	21.465208	50.118526
AT1G65845	AT1G65845	Chr1	-	24493174	24493798	0.813906	0.280743	0.655498
AT1G65860	AT1G65860	Chr1	-	24499066	24502745	0.216845	0.074797	0.174641
AT1G65870	AT1G65870	Chr1	+	24503624	24504193	0.000000	0.000000	0.000000
AT1G65890	AT1G65890	Chr1	-	24512457	24514659	0.194964	0.067249	0.157019
